44.21178403915459	39.07738682856652	29.15707205701475	15.449878264392433	-1.0699174284827446	-18.557124540625022	-35.63450686659728	-50.213834297319366	-61.08956950228129	-66.79694326307533	-66.79694327370584	-61.08956951365373	-50.21383431235328	-35.63450688806806	-18.55712451600673	-1.0699174065901547	15.449878257750937	29.157072015892663	39.07738678844541	44.211784017740364
63.55097163519886	56.1793939906515	41.91453146932478	22.084854897329922	-1.9227629451732504	-27.5372826876071	-52.72598794622812	-74.36123350925521	-90.53011637112616	-99.0128997786513	-99.01289977114722	-90.53011636750446	-74.36123350657735	-52.725987944219426	-27.53728269303636	-1.922762940391916	22.08485489204004	41.91453145027575	56.17939397216785	63.55097163164052
80.59428705057202	71.26077136306944	53.15489178753131	27.80597334530309	-3.030160220914423	-36.25646367672173	-69.2507453214348	-97.82140580152367	-119.202184470119	-130.38770422539955	-130.38770422947806	-119.20218447422116	-97.821405803333	-69.25074532438512	-36.25646368660748	-3.030160223294274	27.8059733410786	53.15489178066413	71.26077136970014	80.59428706079704
108.60809618954261	96.14011057010029	71.8785337476662	37.54068112561296	-4.6352829276489125	-50.67233253465699	-96.81739950607482	-137.27063809002243	-167.98585786917482	-184.25068835969188	-184.25068833317988	-167.9858578364952	-137.27063809404206	-96.81739954800112	-50.672332539147625	-4.635282920719696	37.54068112541572	71.87853376706902	96.14011056373721	108.60809618218994
128.77199689825605	114.1616259406192	85.64181074432672	44.68140494091327	-6.348341047984455	-62.891222579887454	-120.01215282794294	-170.7109682016687	-209.90462277585823	-231.04931497315073	-231.0493150135641	-209.90462279879154	-170.7109681696849	-120.01215281683756	-62.89122256056702	-6.3483410392830635	44.68140493266253	85.64181074707966	114.1616259697665	128.77199691906202
167.1894522985684	148.69712972213938	112.35355756143903	59.19327192382625	-8.133436637263301	-84.73645903761144	-164.15682703711707	-236.0958228994316	-291.9629953140506	-322.0018423138005	-322.0018423265206	-291.96299530894737	-236.0958228680475	-164.1568270462164	-84.73645904705508	-8.133436629726482	59.19327189869251	112.3535575474728	148.69712973562292	167.18945228711277
190.34942170304123	170.0421120681639	129.62167047394098	69.16311442744359	-8.735397354135117	-100.59360127831553	-199.5297745654855	-291.6418756381052	-363.3530647709107	-401.37058470247615	-401.370584684507	-363.35306474940126	-291.64187565908037	-199.52977461803454	-100.59360129401475	-8.735397329394658	69.16311440892734	129.62167044843792	170.04211206356632	190.34942168943394
234.52690231914863	210.96617643556672	163.52854699445302	90.30547746534381	-7.419298854505612	-127.61140690209835	-261.13703735667184	-391.53764822716073	-498.8694783748625	-558.7512308185212	-558.75123079099	-498.86947835725897	-391.53764826560837	-261.13703734297326	-127.61140690253806	-7.419298875184609	90.30547746260315	163.5285469539263	210.9661764184318	234.5269023255311
249.83036103951187	226.9690535048334	180.49464485530788	104.8704847554935	-2.759326874285378	-142.52079134782426	-301.8299172110678	-465.49263090822706	-609.1351099057938	-693.6319560497712	-693.6319560783706	-609.135109923298	-465.49263091436916	-301.82991722685813	-142.52079134538246	-2.759326902142689	104.8704847904293	180.49464487351148	226.9690534691342	249.8303610187655
291.9128694503614	268.5383098952849	219.8332552144759	137.6204826232116	15.143877330712343	-161.08881558154528	-388.2429826470885	-644.0365083029362	-867.8228696858052	-1001.979388309133	-1001.9793883368693	-867.8228697119832	-644.036508291496	-388.2429826158832	-161.08881560977642	15.143877308333032	137.62048265000226	219.83325521276572	268.53830990845125	291.91286947419843
