448.59070401135574	443.88595708376033	434.4911342626174	420.4140247865477	401.70076081011854	378.3748662929199	350.5201662382603	318.19156593631544	281.5204940882163	240.6158642898955	195.66941976062776	146.8721064138349	94.48995031948421	38.82637355195425	-19.765481297286698	-80.84166089904332	-143.95354714773893	-208.49774663127613	-273.9303669781709	-339.48693452201064	-404.5412770557832	-468.19142222670246	-529.7579486951036	-588.2554025092716	-642.9969473736073	-692.9975819008667	-737.6226056040393	-775.9925842703851	-807.5905181838311	-831.7518668194487	-848.1377044755161	-856.3896940333879	-856.3896941127992	-848.1377045364296	-831.7518668087021	-807.5905180105779	-775.992584245849	-737.6226058786918	-692.9975819380772	-642.99694726704	-588.2554025939114	-529.7579487117778	-468.1914222024252	-404.54127702490877	-339.4869346507736	-273.93036702704364	-208.49774671351017	-143.95354728622888	-80.8416607390923	-19.765481195740733	38.82637355471218	94.48995021137159	146.87210648882777	195.6694197259058	240.61586431365043	281.52049419878836	318.19156589485476	350.52016642754336	378.3748661410777	401.70076048668784	420.4140248425676	434.4911344259774	443.88595726563864	448.5907039883647
472.38280323017284	467.4827283881941	457.69562858847803	443.02041247752277	423.4986780875063	399.1370589540561	370.0129419520737	336.1582226035654	297.697741070729	254.71443117242737	207.39584724317683	155.90861105224872	100.5202738408826	41.51770151415505	-20.734870314442546	-85.79510030812762	-153.18982704501093	-222.29514234239525	-292.52611620552176	-363.0701881977352	-433.24257049282613	-502.06410896458374	-568.781220118775	-632.3065507634265	-691.869420661534	-746.3693593859805	-795.0876532959818	-837.0327310509642	-871.615212973342	-898.0810937467451	-916.0422695784605	-925.090648188363	-925.0906482437256	-916.042269755776	-898.081093777331	-871.6152129183563	-837.0327310121779	-795.0876531872391	-746.3693593476411	-691.8694206582588	-632.3065508462875	-568.7812202423005	-502.06410879727883	-433.24257028134673	-363.0701882602747	-292.52611631445075	-222.29514242180156	-153.189827081027	-85.7951002639022	-20.73487015923014	41.517701453688346	100.52027371110181	155.90861104609888	207.39584721670252	254.71443116554335	297.6977409299785	336.15822257311606	370.0129420169117	399.13705873720914	423.4986779300472	443.02041271911327	457.6956281263504	467.4827274292165	472.38280297482737
503.73967682793466	498.5941375211522	488.3139108790368	472.8868143908505	452.3482065906839	426.6833762721779	395.9605414513493	360.18189152658397	319.4621569623453	273.8495563637454	223.5236081290508	168.61647366918226	109.39387731545162	46.11597203944609	-20.843473785996594	-91.05150733471785	-164.00838565032365	-239.07157429440167	-315.6072913760903	-392.74667037134486	-469.7306479463995	-545.480705303203	-619.1444399961249	-689.4948429723928	-755.6446262731606	-816.3271050878695	-870.7023175873228	-917.6108521477064	-956.3557688244639	-986.0451869404876	-1006.2163333704009	-1016.3830592739673	-1016.3830592555776	-1006.2163333621002	-986.0451869444287	-956.3557687663011	-917.6108522422674	-870.7023176232094	-816.3271051204149	-755.6446263342457	-689.4948427839128	-619.14444002291	-545.4807054369762	-469.7306478968323	-392.74667034783465	-315.6072914356487	-239.0715742054756	-164.00838560167026	-91.05150736668091	-20.84347393083283	46.11597223412747	109.39387756766698	168.61647366827881	223.52360815577111	273.8495563038807	319.4621570772456	360.1818915083736	395.96054148370035	426.68337626195444	452.3482064591974	472.8868142867636	488.31391129019664	498.59413815206926	503.7396769112207
528.6873984179865	523.3635498716147	512.7240158795215	496.74462551538056	475.45301824497375	448.81122101845773	416.8758007046903	379.61611454837123	337.1333199537896	289.4364155772353	236.69255061293958	178.99351560577674	116.59824798830297	49.733076057176476	-21.223898238185853	-95.85699226192708	-173.64485096582973	-253.93447449315818	-336.0475700446731	-419.0671355583846	-502.16341158399325	-584.1669143224475	-664.1294807524181	-740.6936807838879	-812.8586118365196	-879.2019953711019	-938.7659901819729	-990.2346774839239	-1032.8069398314603	-1065.4631496140346	-1087.6686462881153	-1098.8653920818547	-1098.8653922396443	-1087.6686464745292	-1065.4631497094404	-1032.8069398266828	-990.2346773508111	-938.7659901237648	-879.2019954258762	-812.8586118686508	-740.6936806871425	-664.1294807183358	-584.1669142053154	-502.16341149402865	-419.0671355863144	-336.04756990960743	-253.93447459705862	-173.6448512324086	-95.85699224918582	-21.223898163641195	49.733076027944946	116.59824790329807	178.9935156614682	236.69255072266216	289.4364157051735	337.1333199502829	379.616114510818	416.8758006714305	448.81122096476025	475.4530184739861	496.7446254590575	512.7240154985443	523.3635496691054	528.6873984767924
560.7932793279667	555.255466474329	544.184508196689	527.5417856806898	505.34478404345407	477.52713143229397	444.12966913097216	405.0807524913601	360.4623201433231	310.23264519002845	254.53958553562668	193.41981110495237	127.11802432195495	55.80973753678799	-20.12910743941822	-100.31676016664147	-184.21332966732598	-271.1670009829373	-360.451159820286	-451.10053196402606	-542.1999453691066	-632.469469258431	-720.8363489779358	-805.7683946680979	-886.1075797028927	-960.2079161873944	-1026.940132594655	-1084.750527775444	-1132.680022827622	-1169.5068303899475	-1194.5842130839499	-1207.2373170861956	-1207.2373171602208	-1194.5842131104455	-1169.506830358717	-1132.6800228940042	-1084.750527786499	-1026.9401325102594	-960.207916175224	-886.1075797037215	-805.768394552818	-720.8363489825476	-632.4694695097998	-542.1999453188041	-451.10053186689163	-360.45115993369006	-271.1670009012298	-184.21332958724253	-100.31676026707008	-20.129107499913772	55.80973752980751	127.11802422322404	193.4198110920558	254.53958563570237	310.2326451499625	360.4623201214363	405.08075250161045	444.12966904318375	477.52713128950245	505.3447840554868	527.541785723145	544.1845079240749	555.255466019996	560.7932790793649
586.178579865909	580.4960512189089	569.1316323746137	552.0315576317	529.2015324376225	500.5451734181062	466.0848137330772	425.704921959313	379.4642412802878	327.26580520042194	269.23309252505044	205.34135489524863	135.8151707398098	60.77140848370317	-19.422242315112385	-104.42659222432654	-193.68868581594901	-286.566342198918	-382.2886917058387	-479.8497994388034	-578.2514190307149	-676.1103297449076	-772.2302746716309	-864.9126997831232	-952.8436269668608	-1034.1646039794646	-1107.5771018531077	-1171.3043601669083	-1224.2331847553705	-1264.9544977946791	-1292.7129234853733	-1306.7261679688718	-1306.7261680504462	-1292.7129235034124	-1264.954497835917	-1224.2331849343386	-1171.304360174601	-1107.5771018009962	-1034.164603926097	-952.8436268238074	-864.9126998331858	-772.230274873509	-676.1103297562493	-578.2514188918	-479.8497993465629	-382.2886917013584	-286.56634234869694	-193.68868592107168	-104.42659219297651	-19.42224228438411	60.77140845757643	135.81517078321838	205.34135492679937	269.23309244844495	327.265805140165	379.4642412799051	425.7049219538534	466.08481370509327	500.5451734480392	529.2015324429567	552.031557549555	569.1316322475033	580.496050922958	586.1785797630341
619.0597846708448	613.2040548522127	601.4882145442456	583.8409447629826	560.2531346848001	530.5931591614617	494.8595911699311	452.8841778045379	404.6948107426447	350.12586589480475	289.26636100906296	222.0113244921756	148.55316217316766	68.92599967098641	-16.523302263172525	-107.52540940421886	-203.5243963792679	-303.9127091245803	-407.8777564881172	-514.3858633848281	-622.3438079673939	-730.2524786617937	-836.7584615800761	-939.9462801033593	-1038.287140914443	-1129.6169205386004	-1212.3873924750012	-1284.4763211982754	-1344.5309484546412	-1390.8355995141237	-1422.458766559852	-1438.4365333086685	-1438.4365333186106	-1422.4587666094867	-1390.8355995827974	-1344.5309484674276	-1284.4763211265417	-1212.3873924667766	-1129.6169205590572	-1038.2871408898168	-939.9462801666748	-836.7584615781338	-730.2524786463356	-622.3438080102228	-514.3858633281201	-407.8777564355131	-303.91270916044743	-203.52439640749964	-107.52540934352407	-16.523302267260732	68.92599973574505	148.55316217587162	222.01132438836964	289.2663610227033	350.1258659081392	404.69481077811474	452.8841777765722	494.85959105820746	530.5931592572275	560.2531348564638	583.8409446599071	601.4882142853112	613.204054563558	619.059784555928
642.2673388153515	636.3349675728974	624.4602843053706	606.5544546580816	582.5918433934012	552.4052429070338	515.9663601375311	473.0527412823587	423.65663145281417	367.5401970392504	304.7513077501625	235.09835444447245	158.73309417887873	75.59740113157906	-13.992333915418158	-109.84854073590716	-211.42191408385116	-318.15227687347794	-429.19333697253984	-543.4956994104425	-659.8765708401563	-776.7322035455588	-892.5552353995324	-1005.2261189043645	-1113.0040166809745	-1213.4387030269302	-1304.7382186242135	-1384.4610512668824	-1451.0226318916252	-1502.4290163028234	-1537.5814642040305	-1555.354348732435	-1555.3543487414845	-1537.58146413047	-1502.429016378686	-1451.0226321118057	-1384.4610511447604	-1304.7382185674428	-1213.4387031077708	-1113.0040165906385	-1005.2261188925838	-892.5552353472995	-776.732203484114	-659.876570880776	-543.4956994268598	-429.19333701084327	-318.1522768301417	-211.42191398990977	-109.84854065899566	-13.992333930382813	75.59740098862903	158.73309421041324	235.09835447407622	304.7513077591052	367.5401969991739	423.6566313932968	473.0527413625316	515.966360182994	552.4052429989819	582.5918433507228	606.5544545636218	624.4602847332327	636.3349682458824	642.2673389842995
674.4986956302756	668.458744031977	656.3621814946864	638.1005588789077	613.6281120650117	582.7372375289675	545.3663531113639	501.23003492935504	450.27508829190435	392.1769247848504	326.92854936237114	254.229268091745	174.17238473896052	86.57552862748912	-8.296320191529219	-110.37840183118044	-219.14885845257962	-334.13977713488873	-454.48501903448647	-579.1550159904142	-706.8726785347717	-835.9339992024495	-964.6403056909555	-1090.6131089004725	-1211.8161032018781	-1325.3825586350706	-1429.1505809101864	-1520.1637193173738	-1596.4571395140665	-1655.553550767226	-1696.067049820451	-1716.575549381574	-1716.5755493824063	-1696.0670498507707	-1655.553550800561	-1596.457139554552	-1520.1637192777837	-1429.1505808753966	-1325.3825585928175	-1211.816103135894	-1090.6131089591483	-964.640305707894	-835.9339991584739	-706.8726785634441	-579.1550159797871	-454.48501898408284	-334.13977718950747	-219.14885841910632	-110.37840186696545	-8.29632026021963	86.57552852983758	174.1723846650348	254.22926824688193	326.92854934706304	392.17692480944265	450.2750883230756	501.2300348152646	545.3663531086186	582.7372374973883	613.6281121430452	638.1005590047689	656.3621813762551	668.4587437787536	674.498695515324
695.4135464887714	689.373831444151	677.2705716790232	658.9767965514042	634.4251067872456	603.3690908303788	565.7108892428739	521.1030197120192	469.441765322235	410.3144257257719	343.651356496649	269.0375213260013	186.4970391686515	95.7131713449983	-3.11359066603427	-110.05568358541663	-224.63227626259422	-346.4837397607145	-474.73526533091143	-608.3910999170406	-746.0859034712281	-886.0258399469725	-1026.3214686695976	-1164.3474754337458	-1297.772300246136	-1423.333108854469	-1538.5008506248341	-1639.845963646655	-1725.0387434856057	-1791.1709275916855	-1836.5835161178718	-1859.5926848337992	-1859.5926849465613	-1836.583516296822	-1791.1709275642802	-1725.0387433991957	-1639.8459636611726	-1538.5008506721106	-1423.3331088692626	-1297.7723001999875	-1164.3474753919104	-1026.321468776117	-886.0258398614278	-746.0859032536639	-608.3911000380955	-474.7352653258745	-346.4837398883582	-224.63227647071147	-110.05568352625787	-3.1135907083839243	95.71317144486903	186.49703927465043	269.03752126929146	343.65135648654746	410.3144258362298	469.4417653117447	521.1030197576603	565.7108893530998	603.3690908508968	634.4251069067769	658.9767964033407	677.2705715418159	689.3738316779697	695.4135466230707
