18.17027870384899	18.0389168972524	17.776757258914873	17.385624634238024	16.867201174449633	16.225109055987275	15.462120947799736	14.583601282917815	13.593363479596032	12.498431715520653	11.303591418833072	10.017409249594174	8.645551619825977	7.197979175439147	5.681128713503241	4.106165255710111	2.4801640339465685	.8152714920973283	-.8809525449740963	-2.5956414035970354	-4.320924677339289	-6.043508193902553	-7.755398034445154	-9.443202198478819	-11.09900182874064	-12.70965143724499	-14.267516834164475	-15.760057356165332	-17.180130995480816	-18.516161549039353	-19.76170073014083	-20.906482097893758	-21.944937944678585	-22.86842817634376	-23.67243429371314	-24.350216014901243	-24.89844095133777	-25.31248802489077	-25.590315236501247	-25.72957263945289	-25.72957323171403	-25.590315348644488	-25.31248796906813	-24.898440951214738	-24.350215958882686	-23.672434546785666	-22.868428230051467	-21.94493801206358	-20.906481869893845	-19.761700808058883	-18.51616164370407	-17.18013100719164	-15.760057092255344	-14.267516575226539	-12.709651638612026	-11.099001950612488	-9.443202187436595	-7.755397978964481	-6.043507953518908	-4.320924299419467	-2.5956417700040606	-.8809529798711404	.815271602658139	2.4801640545468473	4.106165355651264	5.681128701420301	7.197979192032726	8.645551854430988	10.01740907905669	11.303591397858328	12.498431716046802	13.593363289787764	14.583601202616093	15.462120878819468	16.225108958366313	16.867201173072946	17.38562465939381	17.776756986553366	18.0389161880292	18.170278313200164
23.364453888131592	23.19550816033505	22.858341770599253	22.355293776895728	21.688526745991282	20.862684677387584	19.88133171598069	18.751348088514714	17.477636429617473	16.069207076227517	14.532214692135428	12.877651706201585	11.112809081394165	9.250471454975344	7.298922239696696	5.272500990197142	3.180314842332836	1.0379707110545526	-1.1447975989866905	-3.3514496122270843	-5.571846260653341	-7.78889266895957	-9.992286816688514	-12.164796314388806	-14.296214389124291	-16.369619986289436	-18.37516822183434	-20.29671085961222	-22.125034782173074	-23.845227604866565	-25.448969033643785	-26.923029842021982	-28.26022456457264	-29.449416297955906	-30.484772632554545	-31.357603250083557	-32.06360635958812	-32.59682315401082	-32.95461718281073	-33.133958519489816	-33.13395853595718	-32.954617315252165	-32.59682320794114	-32.06360612724172	-31.357603254523617	-30.484772686578687	-29.44941641977291	-28.260224743067603	-26.923029812583067	-25.448969163258283	-23.845227546739636	-22.125034435011152	-20.296710819465645	-18.37516839966846	-16.369620082675766	-14.296214507578847	-12.164796070580994	-9.992286473693841	-7.7888930049419525	-5.571846529797119	-3.3514496278681127	-1.144797706472973	1.0379706271341624	3.1803149190464137	5.27250098943042	7.2989220514804884	9.250471345089634	11.11280917691554	12.87765189732863	14.53221476564059	16.06920730778947	17.477636207689745	18.751348027036123	19.881332016184206	20.8626849443807	21.68852683901401	22.355293726981046	22.858342675063135	23.195509457534158	23.364454145661625
29.72839065201119	29.51341377355142	29.084381312246652	28.444253291616842	27.59577741358691	26.544832148128002	25.295947363277037	23.85783450131591	22.2367270248498	20.444039818833076	18.487599650630386	16.381341620095807	14.134542022444405	11.76341907611061	9.27851819777618	6.698043216618573	4.033595491889205	1.305003759486862	-1.4753244411150797	-4.286357008098895	-7.115160368269462	-9.93997869752628	-12.74766271244646	-15.516263894214301	-18.232745409828734	-20.875537143907458	-23.43205761544884	-25.881705858002935	-28.21270113393673	-30.40600688546254	-32.45097764507624	-34.33071442512251	-36.03602169638758	-37.55266462356527	-38.87317527273531	-39.98644355589116	-40.88695940492495	-41.567102154240466	-42.02349386194405	-42.25225872425646	-42.25225890089757	-42.02349402817208	-41.56710200458718	-40.88695936796192	-39.986443614648984	-38.87317530141301	-37.55266450798078	-36.036021503875794	-34.330714565203664	-32.45097762271678	-30.406006718785683	-28.21270123748179	-25.88170597014563	-23.432057670319043	-20.8755373179347	-18.232745464244807	-15.516263699429253	-12.74766268023906	-9.939978688951342	-7.1151601728462985	-4.286356969545652	-1.4753248048263417	1.3050036516716528	4.03359572075791	6.6980432346734	9.278518373724877	11.763418778224144	14.13454171042495	16.38134173091944	18.48759960869872	20.44403986767769	22.236727068078338	23.85783445367489	25.295947284049184	26.54483218690371	27.595777366687084	28.44425339578962	29.08438124281	29.51341333212708	29.728390497789718
35.46189867225291	35.20541321159927	34.69354033312846	33.92979870320829	32.91746413715455	31.6635254411842	30.173383910147276	28.45739846721792	26.523003512762582	24.383777308480436	22.049056255934797	19.53542361890615	16.85394878365031	14.02393922269505	11.057984536668561	7.977766589372177	4.797139801072392	1.5397356847260522	-1.779622857513143	-5.1358570631926455	-8.51350891647254	-11.886622515297294	-15.239474572822534	-18.545866362139655	-21.79020201234218	-24.94672033432827	-28.000365315728583	-30.926520819515044	-33.711083761736695	-36.331297696230344	-38.774414373788105	-41.02022451150784	-43.05771282284881	-44.86985120084513	-46.44769126246864	-47.777938834849266	-48.85399058074727	-49.66672665378766	-50.21209845358017	-50.485466184346265	-50.485466001315395	-50.21209819332119	-49.666726765625086	-48.85399076092828	-47.77793870728075	-46.44769111410167	-44.86985122340267	-43.05771288478587	-41.02022465007207	-38.77441451336637	-36.33129756196528	-33.71108378701837	-30.926520747274708	-28.00036505095536	-24.946720551306825	-21.790202189445132	-18.545866347534545	-15.239474696322288	-11.886622492127113	-8.513508677713078	-5.13585691340625	-1.7796229362847331	1.5397355480107393	4.797139976249179	7.977766482344693	11.057984383196967	14.02393907740896	16.853948604616647	19.53542391579525	22.049056390944337	24.383777108505317	26.523003648824954	28.457398379957176	30.173383506858222	31.663525636010178	32.91746423939032	33.92979860231531	34.69354032956271	35.205413076663696	35.46189863358665
41.67610327745045	41.37468128979706	40.77312438719416	39.87553321189937	38.685748645056044	37.21191832124251	35.46037563431858	33.443205905262545	31.169130570201034	28.654000886621755	25.908777956775985	22.95283833946244	19.79918663421641	16.470407705795594	12.98130434799695	9.357268327479753	5.614605236013031	1.7810232548154588	-2.126014277877693	-6.077062851591254	-10.053893591766702	-14.025992832058654	-17.97479916826667	-21.869472987623674	-25.691586584163268	-29.41077718739747	-33.009236845014435	-36.45792053970777	-39.740132007058406	-42.828990905321334	-45.70939390342777	-48.35744698966204	-50.760090064245055	-52.89717537286494	-54.75808733369153	-56.32708549982614	-57.59633334575068	-58.55502720996172	-59.19836100233879	-59.52083770555076	-59.520837626282955	-59.19836094248111	-58.555027275782535	-57.59633335237841	-56.32708542866958	-54.758087350476124	-52.897175411921076	-50.760090086642734	-48.35744693220872	-45.709393853448276	-42.82899095490962	-39.740132008942766	-36.4579205819192	-33.00923687476323	-29.410777130162707	-25.691586524017808	-21.869472999383685	-17.974799190852536	-14.02599286312185	-10.053893614119676	-6.07706281827801	-2.1260142465937655	1.7810231362631628	5.614605092933969	9.357268409543785	12.981304458800942	16.470407737393977	19.799186627292432	22.9528383367738	25.908777872464015	28.654000941397886	31.169130642002823	33.443205907054086	35.460375768730806	37.21191831597676	38.68574848764514	39.875533151323395	40.77312445574883	41.37468117166014	41.67610310509162
48.65954427370581	48.30754710610562	47.605054072235426	46.55682983531793	45.167354607799865	43.44609663144483	41.400445331050804	39.0444497408397	36.38828852862997	33.450396522651594	30.243571044763435	26.790359151426596	23.10595070388787	19.216642885142733	15.13973347357702	10.904808996787038	6.530933712301998	2.050417234585212	-2.5163115728699976	-7.134892795938609	-11.783989172348829	-16.427966460402434	-21.04508497942821	-25.59930427809987	-30.06902892424617	-34.41875006959076	-38.62758804700741	-42.66155182520171	-46.501056612710855	-50.114625882370376	-53.48453419001534	-56.58278922564563	-59.39405712895303	-61.89472256836332	-64.07231887105553	-65.90839062427642	-67.39373217581104	-68.51567298923999	-69.26856632053422	-69.64596463315489	-69.64596479144785	-69.26856646310912	-68.51567315589159	-67.39373227498317	-65.90839068867336	-64.072319011523	-61.89472240893614	-59.39405681056924	-56.58278920780253	-53.484534372043456	-50.114625897354685	-46.50105665643605	-42.66155183724659	-38.62758777271239	-34.4187501318948	-30.069029186816465	-25.599304431336652	-21.0450851599087	-16.427966329325205	-11.783989134387722	-7.134892859844355	-2.5163116451972716	2.0504173237860988	6.53093400992897	10.904808872821674	15.139733281612784	19.21664277838266	23.105950696314466	26.79035923770769	30.243571109827244	33.45039654378924	36.38828838681771	39.04444986191283	41.40044540598051	43.44609644428702	45.167354549597036	46.5568298388808	47.60505343803562	48.307545993403764	48.65954387770494
55.95709168749007	55.552248261664126	54.744283625344224	53.538630371866084	51.940429860259215	49.96048194999675	47.60726842809898	44.896823824521135	41.84083721680563	38.460364270271164	34.77011137040287	30.79585521526849	26.555064541996153	22.07783618642395	17.384080884382218	12.507699937897915	7.470657623673244	2.3100228274933503	-2.950643574549404	-8.271869388906234	-13.629020942241507	-18.981107027403514	-24.303005157924396	-29.55320182289209	-34.706715656532126	-39.722595605772035	-44.57666495947675	-49.229677692686664	-53.65893550463523	-57.82805718507903	-61.71648403610439	-65.29183035201214	-68.53629913600882	-71.42254817752472	-73.93609956815288	-76.05557093614166	-77.77026711981702	-79.06550221816168	-79.9347130309304	-80.37042464736122	-80.37042484751868	-79.93471315596179	-79.06550215357532	-77.770267327131	-76.05557086650539	-73.93609932559485	-71.42254821296095	-68.53629900396416	-65.29183039738743	-61.71648430290318	-57.82805724569974	-53.65893540776711	-49.22967779519236	-44.576664964012615	-39.722595549800644	-34.706715578632696	-29.553201672978304	-24.30300541561192	-18.98110709706213	-13.629020760624261	-8.271869277208182	-2.9506436335297543	2.31002268157385	7.470657512854055	12.507699946071902	17.38408104548759	22.077836158205344	26.555064700457653	30.79585531931545	34.77011102524796	38.46036416203787	41.840837115381646	44.896823986555404	47.60726868610752	49.960481873811666	51.94042979961179	53.53863041853865	54.74428350412643	55.55224798781737	55.95709168648827
64.3288921093871	63.86345797525132	62.93456400416118	61.548388009470926	59.71082252821948	57.43415675433834	54.728116237417424	51.61095824292915	48.096093999541054	44.207523184737916	39.96213112475236	35.389333150795444	30.509206480140673	25.356142895862348	19.953050932224752	14.338728004283638	8.538475782058448	2.594784508271193	-3.4651727705325293	-9.596073953444899	-15.769473375347118	-21.93822859798153	-28.073290808666606	-34.126839200260484	-40.069953781397864	-45.85538757864773	-51.455118297263695	-56.82380227592249	-61.93510110232869	-66.74692606011847	-71.23539803070693	-75.36300680824256	-79.10906392982054	-82.44187041940893	-85.34458361463756	-87.79239497480438	-89.77285590497816	-91.26891701350834	-92.27293748775148	-92.77623577301871	-92.77623576415229	-92.27293753739593	-91.26891707836828	-89.7728559376173	-87.79239481491412	-85.34458331716625	-82.44187058580087	-79.10906402038098	-75.36300688796454	-71.23539817687691	-66.74692624842382	-61.935101262237964	-56.82380215917476	-51.45511845511015	-45.8553873330635	-40.06995341526332	-34.12683934008475	-28.073290977679136	-21.93822873043773	-15.769473389206894	-9.5960737406416	-3.4651726070694178	2.5947842674872064	8.538475740375805	14.338727962688454	19.953050702529374	25.356142924544837	30.509206562615457	35.38933319097881	39.96213095387566	44.2075232149543	48.09609409299262	51.610958233369274	54.72811637369247	57.43415700978404	59.71082249136887	61.54838787498139	62.93456427049666	63.86345867378991	64.3288922515057
73.28405417518023	72.75383004793402	71.69562153668636	70.11639171652642	68.02283185061582	65.42879550968709	62.34533104556079	58.793035982075715	54.78715573523762	50.35479291240833	45.51515658366989	40.30150663618646	34.736704752109375	28.859691154090893	22.696580692981662	16.291369436660965	9.672934071958702	2.8895361024788215	-4.027772133048105	-11.027427638276531	-18.076882066861042	-25.122409913873845	-32.130731021496175	-39.04725713245256	-45.838813537890374	-52.45138374568356	-58.852783655647706	-64.99109581168932	-70.83603742767804	-76.33935364557082	-81.47356222937397	-86.19560702849466	-90.4816570548657	-94.29529063996532	-97.61709310270092	-100.41853827937024	-102.68526781544354	-104.39766618158691	-105.54691736369091	-106.1230292355215	-106.12302902456526	-105.54691717059487	-104.39766629866752	-102.68526781238218	-100.41853820752154	-97.61709335276585	-94.29529074710328	-90.48165673994632	-86.19560696611295	-81.47356228075148	-76.3393539058905	-70.83603751535139	-64.991095756166	-58.85278384437441	-52.451383551045645	-45.83881354305848	-39.04725717025772	-32.130730861841535	-25.122409764784702	-18.076882004320005	-11.027427828458162	-4.027772254111442	2.889536024449283	9.672934054150822	16.29136957095286	22.696580823592768	28.859691222192172	34.73670472935592	40.30150656840559	45.51515657760228	50.3547928329124	54.78715575288964	58.79303613441106	62.34533106891856	65.42879558127616	68.02283184909942	70.1163918648433	71.69562181777171	72.75383018937102	73.28405429719311
81.36065476630266	80.77212200352758	79.59753083132676	77.8444944123814	75.52040321454177	72.64041692134785	69.21674519521176	65.27194888538621	60.822891751381995	55.899298405086945	50.52244152347983	44.72886037150984	38.54390461769987	32.01043646758382	25.157456707809192	18.03349449915614	10.67067087004764	3.1223394450701214	-4.57689876651291	-12.369906931169476	-20.220353580861822	-28.068565361396278	-35.87732619162493	-43.5858673302574	-51.15702315160933	-58.53052856382189	-65.67026827327274	-72.5181983719751	-79.0402835646191	-85.18247281977429	-90.91383488039662	-96.18606252546265	-100.97229933057972	-105.23162542697716	-108.94213871667034	-112.07175212003868	-114.60425683173392	-116.51757095749349	-117.80173554519604	-118.44549728975467	-118.4454972809457	-117.80173555091561	-116.5175710084012	-114.60425698619724	-112.07175234441752	-108.94213857118675	-105.2316254211438	-100.97229948291287	-96.18606233046216	-90.91383496538533	-85.1824730266439	-79.04028356602426	-72.51819811758482	-65.6702680179577	-58.53052860803053	-51.157023294205175	-43.58586717541314	-35.87732621927365	-28.06856518409711	-20.220353412464654	-12.369907132959687	-4.5768985703235305	3.122339552677145	10.670670775807837	18.03349445206221	25.157456770519453	32.01043634926876	38.543904430825755	44.72886042716001	50.522441730409156	55.89929837762715	60.82289155481682	65.27194899089771	69.21674528975541	72.64041688323745	75.52040343814564	77.84449435735775	79.59753097232338	80.77212260737475	81.3606548682441
