47.47737995344251	46.53158435713939	44.65053531527755	41.8650189935255	38.206466950279044	33.73638944885711	28.506422144412625	22.60824027101328	16.112230163026084	9.13839718196807	1.77327168339467	-5.838856828091509	-13.599447899626906	-21.347001412812645	-28.976840358551417	-36.32071656120293	-43.2753252505873	-49.67912684099645	-55.43879803067517	-60.414646897990295	-64.5320743652572	-67.68793724615233	-69.83397675203786	-70.91534893258293	-70.91534892716629	-69.83397674158444	-67.68793724186582	-64.53207437139646	-60.41464689041735	-55.438798022851444	-49.679126859646935	-43.27532524104265	-36.320716536821834	-28.976840358859853	-21.347001417485764	-13.599447945746002	-5.838856806832783	1.7732717348292937	9.138397166795778	16.11223014301782	22.608240286214794	28.506422196318262	33.73638945442514	38.206466927058415	41.86501897498394	44.65053532946291	46.53158443702194	47.47738001991522
51.842496659905215	50.81152577019707	48.76087870319649	45.72275165615004	41.73089847044819	36.849979337310295	31.13569086069002	24.685162388528045	17.57478044225511	9.932922519119456	1.8541775641106604	-6.505467205769151	-15.037450453668706	-23.565327162704854	-31.972871724723994	-40.074437062491555	-47.754479451223474	-54.83319084893099	-61.20552323776624	-66.71486901906496	-71.2768273603078	-74.77514923457633	-77.15504080078281	-78.35448735784146	-78.35448737568991	-77.15504081222059	-74.77514926035153	-71.27682738689666	-66.71486900033676	-61.205523216577284	-54.83319084800982	-47.754479432320565	-40.074437070385514	-31.972871737446688	-23.56532718437644	-15.037450474974037	-6.505467203201055	1.8541775495389885	9.932922512192132	17.57478046488536	24.68516240970525	31.13569082162717	36.84997932884269	41.730898507091666	45.7227516572399	48.760878753601546	50.811525932125626	51.84249674106712
60.48697814901437	59.286675326032636	56.898951048247916	53.35951038316443	48.7069538795371	43.01342826761296	36.34295458785396	28.804916934960154	20.487736783329794	11.537631597826884	2.065005940450172	-7.75029511154206	-17.780420895079487	-27.819452972519837	-37.729288114809286	-47.29079568861006	-56.3655320947548	-64.73913384576542	-72.28481225445331	-78.81433287546294	-84.22523194601217	-88.37693674458822	-91.20265596351435	-92.62712084649182	-92.62712096959875	-91.2026561062519	-88.37693666857018	-84.22523192244839	-78.81433292545303	-72.28481221561375	-64.7391338172109	-56.365532106307256	-47.29079574486731	-37.72928803195175	-27.819452973604356	-17.780420969861254	-7.750295029393351	2.0650058872336814	11.537631528377979	20.487736852736415	28.804916982161892	36.34295454750289	43.01342840884517	48.70695397661838	53.35951042126041	56.898951469849756	59.286675711708725	60.48697823257059
65.24235067803377	63.95146505808025	61.38320442185774	57.57381235647856	52.56390214810303	46.42726278383673	39.2316576215953	31.09022343860441	22.09731928275212	12.406232199368254	2.135918431697217	-8.522356544108455	-19.429420546373038	-30.363172660703547	-41.17174540967338	-51.61569986920141	-61.5413510463174	-70.71181243306432	-78.98518040256172	-86.15153026245399	-92.09543334466532	-96.65905884892271	-99.76682389789275	-101.3338697249801	-101.33386969218947	-99.76682397126717	-96.65905884872626	-92.09543321686988	-86.1515302262449	-78.98518044193142	-70.71181253522624	-61.54135109785193	-51.615699798042264	-41.17174532406798	-30.363172782670514	-19.42942058408588	-8.52235641707336	2.1359183872381013	12.406232221366796	22.097319386508293	31.090223307215545	39.23165752029972	46.42726295432654	52.56390230410537	57.57381231295552	61.38320455836042	63.95146530178939	65.2423507294979
75.54679530220399	74.05736850327942	71.09363810393383	66.69462031988954	60.90594623589895	53.80778399633031	45.476804669082995	36.03760989897967	25.597985536763993	14.329493004089212	2.36953832932344	-10.064159188798135	-22.808927639723052	-35.60776242319448	-48.28106060617081	-60.54756637521634	-72.22354026577217	-83.02708785158815	-92.78694579972407	-101.2506634062149	-108.27788017417402	-113.67731818663164	-117.35658635211266	-119.2123538737406	-119.2123538965779	-117.35658636058761	-113.67731816738659	-108.27788015365854	-101.25066342151013	-92.78694581776332	-83.02708783194194	-72.22354026979626	-60.547566385395186	-48.281060616580476	-35.60776240553977	-22.808927624707515	-10.064159203851798	2.369538322591019	14.329492977460971	25.59798551942628	36.03760992434652	45.476804648403316	53.8077839972852	60.905946264829055	66.69462033789327	71.09363805882381	74.05736847466683	75.54679530588383
80.69815253033721	79.11444426911376	75.96253045850028	71.28058504845322	65.11558893602498	57.54689129523125	48.65408343558504	38.562575360397915	27.38550470631244	15.298925369364815	2.4489258859215717	-10.936585577529575	-24.68231411779118	-38.51409437393767	-52.23581918503892	-65.54231592772199	-78.23051559756767	-89.99009365169022	-100.62978523345762	-109.86843753235632	-117.54799841409208	-123.45363281656863	-127.48070890256423	-129.51257146525313	-129.51257133508443	-127.48070889594166	-123.45363280859488	-117.54799824594684	-109.86843758175237	-100.62978533180767	-89.99009355781354	-78.23051555950624	-65.54231602956196	-52.23581914413748	-38.51409427551025	-24.682314135870556	-10.936585673963053	2.4489259242858594	15.29892542740768	27.385504612001053	38.56257531931057	48.654083409379766	57.54689125286589	65.11558895112145	71.28058497184885	75.96253016124676	79.11444400696129	80.69815243594077
92.86855254667236	91.05601637262431	87.44791153846586	82.0836644259088	75.01496701880939	66.3249942311821	56.10217781101044	44.48076404087381	31.588109920194505	17.617198992958876	2.73496276296558	-12.802759373162752	-28.792503204645207	-44.91958928544878	-60.95289995709699	-76.53518666438602	-91.4237518731475	-105.24919615006463	-117.78015919714409	-128.67746234712308	-137.74807803406057	-144.73029362911583	-149.49547626843813	-151.9006727912838	-151.90067276333835	-149.49547622382318	-144.7302936792981	-137.7480781028559	-128.67746228377942	-117.7801591541379	-105.24919610161436	-91.42375184475554	-76.53518667736681	-60.952899909148144	-44.91958932137815	-28.792503315067325	-12.802759332308785	2.7349627781056647	17.617199037560283	31.58811002353196	44.48076393588409	56.10217766329575	66.32499423758306	75.01496705036067	82.08366441966925	87.44791138296003	91.05601614442423	92.86855253999448
98.65972781307441	96.74733120085224	92.93948897816338	87.27280228673492	79.79924225700518	70.59756482825156	59.75772514761631	47.410336043226906	33.686961157837914	18.780986629539562	2.867887986725343	-13.78853341447222	-30.97053530235373	-48.3451425692337	-65.66072529390134	-82.53069744437352	-98.6866632650318	-113.72136899931917	-127.37552654865488	-139.26966737617812	-149.18518624917462	-156.82615817839644	-162.04584849327324	-164.68157471049378	-164.6815746849816	-162.04584846092138	-156.82615819215408	-149.18518626252188	-139.26966737125286	-127.37552654151423	-113.72136897656527	-98.68666325764653	-82.53069744539101	-65.66072530911137	-48.34514257976194	-30.970535285548145	-13.788533436718147	2.867887983614093	18.7809866470416	33.68696115680396	47.410336018972764	59.75772515394864	70.59756482092338	79.79924220546997	87.27280232197967	92.93948903799968	96.7473312992379	98.65972784911862
112.10666639615101	109.9511898048915	105.65809636309235	99.26235453048378	90.81914865308867	80.4058243739904	68.11926102793223	54.09246080780135	38.46974858944222	21.45558367858713	3.246453449110085	-15.868835111265472	-35.64132489299171	-55.695120016491884	-75.73672366542661	-95.31817588906452	-114.12072976533901	-131.66219327829089	-147.6298402926153	-161.56670930637205	-173.2059292179324	-182.1867471369736	-188.3285015179028	-191.43137855428006	-191.43137854094203	-188.32850151905836	-182.18674714993813	-173.20592920191672	-161.5667092951029	-147.6298403272773	-131.66219327781386	-114.12072973880291	-95.3181758976957	-75.7367236476301	-55.695120020390334	-35.64132489576328	-15.868835104757217	3.246453409767714	21.455583697924673	38.46974862387606	54.0924608120463	68.1192610459565	80.40582434316778	90.81914860764354	99.26235453972748	105.65809637963474	109.95118982654242	112.10666641947381
119.31536881274972	117.04388414621454	112.51821302117462	105.76784707526527	96.84676302044237	85.82300211060193	72.79300625624326	57.87998141644388	41.230851050139336	23.044688857005433	3.5264439808087538	-17.03019603159459	-38.35919833270816	-60.064143160902624	-81.82422256729717	-103.15267564383021	-123.69400027198199	-142.9114874994315	-160.45037572188	-175.79249768132388	-188.63106218120288	-198.55153802994877	-205.34434487606936	-208.77804518876025	-208.77804518458527	-205.34434486923138	-198.55153804828223	-188.631062185134	-175.79249763316125	-160.4503757120586	-142.91148750323225	-123.69400025141499	-103.15267565209264	-81.82422256522894	-60.06414319462754	-38.359198364217136	-17.030196047096645	3.5264439699249053	23.04468884672555	41.230851024024005	57.87998145267761	72.79300627853691	85.82300207514153	96.8467630055563	105.76784708574792	112.51821293102945	117.0438840986063	119.31536884736074
